event	chrom	strand	upIntStart	upIntEnd	dnIntStart	dnIntEnd	geneName	lengthDiff	label
MmuEX1008760	chr4	+	101532063	101586340	101586344	101597800	Dnajc6	3	nd
MmuEX1009561	chr14	-	66096020	66098803	66095713	66096009	Ephx2	10	nd
MmuEX1021047	chr7	-	18562825	18564973	18562098	18562812	Psg27	12	
MmuEX6060739	chr16	+	7218269	7218318	7218330	7224310	Rbfox1	11	nd
MmuEX0044842	chr2	+	157458634	157458842	157458861	157462709	Src	18	hi
MmuEX0042146	chr6	-	72516414	72516541	72515980	72516388	Sh2d6	25	
MmuEX1014420	chr2	-	14044963	14045137	14044872	14044947	Hacd1	15	
MmuEX0000411	chr5	-	5457379	5466624	5455991	5457354	1700015F17Rik	24	
MmuEX1004448	chr7	-	102097488	102097783	102097336	102097478	Art5	9	
MmuEX0035871	chr5	+	136993314	136993980	136993987	136994142	Plod3	6	nd
MmuEX0026704	chr8	+	83937778	83937915	83937934	83938349	Adgrl1	18	nd
MmuEX0011797	chr4	+	44030269	44031426	44031436	44032400	Clta	9	
MmuEX1005349	chr19	+	45519521	45523115	45523125	45527263	Btrc	9	nd
MmuEX0039291	chr19	-	4623522	4623825	4623243	4623500	Rce1	21	
MmuEX0033982	chr5	+	14775445	14778538	14778566	14788397	Pclo	27	hi
MmuEX1005404	chr6	+	124513878	124515562	124515566	124515666	C1ra	3	nd
MmuEX1014273	chr16	+	38090614	38095602	38095606	38144259	Gsk3b	3	nd
MmuEX6099485	chr2	-	25365086	25365326	25364688	25365059	Uap1l1	26	
MmuEX1027783	chr10	-	14699455	14705349	14687709	14699445	Vta1	9	nd
MmuEX1026691	chr7	-	104359765	104362706	104358552	104359741	Trim30b	23	
MmuEX6018552	chr5	+	87778984	87780002	87780027	87780108	Csn1s2a	24	
MmuEX1020985	chr17	-	23974247	23975128	23973849	23974219	Prss30	27	
MmuEX1005593	chr1	-	160205836	160206095	160205066	160205832	Cacybp	3	nd
MmuEX0038017	chr9	-	50525285	50526869	50524780	50525261	Pts	23	ot
MmuEX1007227	chr11	+	88988068	88988498	88988503	88990667	Coil	4	nd
MmuEX0028552	chr11	+	46435886	46439805	46439825	46440562	Med7	19	
MmuEX0023092	chr6	-	51464548	51465178	51464212	51464532	Hnrnpa2b1	15	nd
MmuEX1010234	chr4	+	22427463	22433566	22433578	22433655	Fbxl4	11	
MmuEX0011499	chr1	+	118510377	118512704	118512729	118521826	Clasp1	24	
MmuEX0028230	chr10	+	76477911	76480764	76480780	76481000	Mcm3ap	15	nd
MmuEX1019247	chr6	-	50315787	50320036	50312696	50315783	Osbpl3	3	nd
MmuEX1026219	chr7	-	126916104	126922809	126898924	126916100	Tmem219	3	
MmuEX0037401	chr2	+	32206581	32208295	32208299	32208639	Prrc2b	3	nd
MmuEX1028884	chr10	+	72656362	72656529	72656538	72668811	Zwint	8	
MmuEX1008831	chr1	-	80522191	80523715	80515636	80522184	Dock10	6	hi
MmuEX6056284	chr15	+	98791958	98792214	98792228	98792415	Wnt1	13	
MmuEX0032958	chr2	+	29904108	29904189	29904193	29912568	Odf2	3	nd
MmuEX0052629	chr13	+	95325345	95326944	95326949	95336055	Zbed3	4	nd
MmuEX1008290	chr11	+	106240100	106240281	106240305	106241550	Ddx42	23	
MmuEX1017087	chr6	+	30740825	30740920	30740926	30742140	Mest	5	nd
MmuEX7004992	chr10	+	116473525	116473802	116473830	116474765	Kcnmb4os2	27	
MmuEX6064582	chr9	-	22351898	22352213	22351033	22351875	Anln	22	nd
MmuEX1028657	chr7	+	41634711	41641514	41641518	41647482	Zfp788	3	nd
MmuEX1022020	chr6	-	115654846	115675688	115644643	115654838	Raf1	7	nd
MmuEX0033864	chr13	+	55733068	55740320	55740336	55775366	Pcbd2	15	nd
MmuEX1005619	chr6	-	23420014	23427163	23413085	23420004	Cadps2	9	nd
MmuEX1016825	chr17	-	33692638	33696036	33692154	33692623	March2	14	nd
MmuEX7006283	chr9	-	55989477	55990101	55988038	55989451	4930563M21Rik	25	
MmuEX6006506	chr6	-	118705570	118713256	118697794	118705542	Cacna1c	27	nd
MmuEX0040930	chr1	+	87834628	87837309	87837334	87840791	Sag	24	hi
MmuEX6098574	chr4	+	155790478	155790680	155790696	155791323	Ankrd65	15	
MmuEX1016117	chr1	-	181819543	181819863	181819009	181819539	Lbr	3	nd
MmuEX7033831	chr5	-	104073565	104074228	104070217	104073537	Gm17660	27	
MmuEX0044255	chr18	+	53189773	53193746	53193769	53194429	Snx2	22	nd
MmuEX1013884	chr14	-	44720677	44721998	44717956	44720673	Gm8267	3	nd
MmuEX0026224	chr2	+	25702279	25702729	25702754	25703162	Obp2a	24	
MmuEX1023312	chr6	+	67271349	67271424	67271428	67271886	Serbp1	3	nd
MmuEX0026226	chr2	+	25660997	25661081	25661108	25661542	Lcn5	26	
MmuEX0012732	chr12	+	113140615	113143458	113143467	113144014	Crip2	8	nd
MmuEX1023248	chr1	+	164072242	164076141	164076161	164079677	Sell	19	
MmuEX1019956	chr16	-	45767917	45770671	45763115	45767901	Phldb2	15	nd
MmuEX1011238	chr9	+	3032638	3032950	3032958	3033164	Gm10717	7	
MmuEX1010083	chr6	-	148929039	148930550	148928636	148929023	Fam60a	15	
MmuEX1018752	chr3	-	132884514	132885755	132882279	132884500	Npnt	13	
MmuEX6038058	chr8	-	105782303	105786626	105780012	105782279	Ranbp10	23	nd
MmuEX1015314	chr5	+	120589095	120598489	120598504	120600027	Iqcd	14	nd
MmuEX0023812	chrX	-	49795150	49795278	49794774	49795122	Igsf1	27	nd
MmuEX6031658	chr19	-	11622178	11622682	11619674	11622162	Ms4a2	15	
MmuEX0033888	chr14	+	122717620	122728070	122728086	122737901	Pcca	15	hi
MmuEX0044068	chr9	-	86813086	86815429	86809549	86813079	Snap91	6	hi
MmuEX0023078	chr11	-	115500678	115502004	115498300	115500665	Hn1	12	
MmuEX1025119	chr2	+	174076832	174077337	174077353	174091487	Stx16	15	
MmuEX0042355	chr9	-	45947553	45947835	45947056	45947540	Sidt2	12	hi
MmuEX0034285	chr3	-	142306299	142312122	142304723	142306283	Pdlim5	15	lo
MmuEX6007263	chr6	-	128522761	128523776	128522185	128522739	Pzp	21	
MmuEX1023649	chr11	+	96713203	96713338	96713342	96723349	Skap1	3	nd
MmuEX0035624	chr3	-	63699808	63701783	63699481	63699779	Plch1	23	
MmuEX1005208	chr9	+	75886715	75888647	75888666	75893693	Bmp5	18	
MmuEX0011000	chr9	-	102621295	102621695	102619761	102621272	Cep63	22	
MmuEX1007125	chr9	-	114608923	114610644	114601456	114608919	Cnot10	3	nd
MmuEX1010327	chr3	-	96293540	96293904	96292511	96293518	Fcgr1	21	nd
MmuEX1017108	chr10	-	105807400	105823159	105797320	105807396	Mettl25	3	nd
MmuEX1015651	chr14	-	23402879	23435940	23386354	23402869	Kcnma1	9	nd
MmuEX1006046	chr8	-	128961592	128964793	128944654	128961568	Ccdc7a	23	
MmuEX1005250	chr6	-	39687518	39688243	39677642	39687514	Braf	3	nd
MmuEX0031190	chr11	-	62403463	62403798	62401268	62403435	Ncor1	27	nd
MmuEX6034295	chr8	-	11240068	11241121	11239878	11240040	Col4a1	27	nd
MmuEX1018042	chr10	-	63161079	63162221	63152937	63161064	Mypn	14	
MmuEX1020425	chr9	-	58229284	58229354	58221866	58229280	Pml	3	nd
MmuEX1022642	chr6	-	72361307	72361411	72361227	72361298	Rnf181	8	nd
MmuEX6061851	chr16	-	30343908	30344521	30343797	30343889	Atp13a3	18	nd
MmuEX1005158	chr2	-	143843901	143845900	143841782	143843897	Bfsp1	3	nd
MmuEX0002992	chr3	+	122170028	122170544	122170562	122170741	Abca4	17	
MmuEX1024868	chr5	+	115327500	115329128	115329143	115330497	Srsf9	14	nd
MmuEX1005508	chr1	+	85793822	85799755	85799759	85818356	Cab39	3	nd
MmuEX0005352	chr3	-	95303710	95305861	95303081	95303693	Anxa9	16	
MmuEX1025683	chr11	-	3927018	3927389	3926170	3927008	Tcn2	9	nd
MmuEX6095468	chr4	-	117903721	117903797	117903533	117903693	Ipo13	27	nd
MmuEX6001983	chr18	-	62595276	62596203	62594365	62595249	Spink7	26	
MmuEX6062855	chr16	+	56218481	56221506	56221531	56258147	Impg2	24	
MmuEX1001642	chr12	+	71184623	71186460	71186464	71187380	2700049A03Rik	3	nd
MmuEX1004771	chr15	+	85365360	85368037	85368041	85375321	Atxn10	3	nd
MmuEX1004800	chr17	+	26138903	26139028	26139042	26142617	Axin1	13	
MmuEX1021145	chr7	-	44865687	44867059	44864488	44865683	Ptov1	3	nd
MmuEX1010572	chr3	-	27419945	27426033	27419603	27419941	Fndc3b	3	nd
MmuEX1015735	chrX	+	18269263	18269595	18269599	18271844	Kdm6a	3	nd
MmuEX1020399	chr1	+	194780665	194781216	194781220	194786566	Plxna2	3	nd
MmuEX1023011	chr14	+	57798765	57800559	57800569	57801493	Sap18	9	nd
MmuEX1004182	chr8	-	8685163	8689976	8683974	8685157	Arglu1	5	nd
MmuEX1009718	chr18	-	34909932	34910115	34909273	34909926	Etf1	5	
MmuEX0013723	chr1	-	130409893	130410628	130388730	130409871	Cd55b	21	
MmuEX0048885	chr7	-	104421458	104429120	104412316	104421434	Trim30a	23	
MmuEX1023971	chr4	-	34675766	34683284	34675632	34675762	Slc35a1	3	nd
MmuEX1005421	chr4	-	147181177	147228573	147019987	147181162	C230088H06Rik	14	
MmuEX1003361	chr5	+	81465305	81492422	81492434	81511979	Adgrl3	11	nd
MmuEX0012804	chr7	+	15883018	15883518	15883544	15897403	Crxos	25	
MmuEX0030205	chr14	+	49081130	49083340	49083350	49083858	Ap5m1	9	
MmuEX1027381	chr19	+	3944297	3944524	3944528	3947006	Unc93b1	3	nd
MmuEX1023097	chr4	+	120463146	120467460	120467468	120468234	Scmh1	7	nd
MmuEX6068599	chr9	+	107342590	107346145	107346172	107346817	6430571L13Rik	26	nd
MmuEX0021995	chr15	+	75862482	75863308	75863330	75863404	Gsdmd	21	
MmuEX6040134	chr14	+	26696032	26696365	26696393	26697237	Dnah12	27	
MmuEX0004027	chr6	+	55472328	55474559	55474581	55475466	Adcyap1r1	21	hi
MmuEX6027253	chr1	-	131332142	131333856	131325149	131332116	Srgap2	25	nd
MmuEX1027318	chr3	-	125874539	125875488	125874226	125874511	Ugt8a	27	
MmuEX1016891	chr10	-	80393274	80393892	80393151	80393255	Mbd3	18	
MmuEX1004410	chr1	+	74237048	74244151	74244156	74246079	Arpc2	4	nd
MmuEX0011526	chr9	+	113862288	113862435	113862463	113868547	Clasp2	27	nd
MmuEX0053949	chr14	-	56805982	56808558	56804864	56805972	Zmym5	9	
MmuEX1025540	chr16	-	57210283	57212370	57208328	57210279	Tbc1d23	3	nd
MmuEX1003683	chr18	-	56538331	56550374	56537291	56538321	Aldh7a1	9	nd
MmuEX0048419	chr1	-	73936356	73937224	73935937	73936331	Tns1	24	
MmuEX1020827	chr3	-	146760928	146762033	146757769	146760918	Prkacb	9	nd
MmuEX0032335	chr8	-	31831229	31837669	31826356	31831204	Nrg1	24	hi
MmuEX0039620	chr5	+	34975334	34999207	34999230	35019342	Rgs12	22	nd
MmuEX1019957	chr16	-	45766678	45770671	45763115	45766656	Phldb2	21	ot
MmuEX0032376	chr17	-	90620892	90623419	90597630	90620864	Nrxn1	27	ot
MmuEX1003313	chr5	+	34616815	34617881	34617885	34619349	Add1	3	nd
MmuEX7004058	chr7	+	101837018	101837019	101837047	101847280	Gm10602	27	
MmuEX6102738	chr2	+	85040405	85040431	85040456	85040558	Ssrp1	24	
MmuEX6072184	chr3	+	89445680	89445791	89445816	89446090	Pbxip1	24	nd
MmuEX0019804	chr15	+	6630119	6632264	6632285	6632776	Fyb	20	
MmuEX1004746	chr18	-	80778508	80778862	80777047	80778499	Atp9b	8	nd
MmuEX0040850	chr7	-	29056249	29056923	29055060	29056233	Ryr1	15	nd
MmuEX0012592	chr12	+	21293355	21294915	21294940	21295029	Cpsf3	24	
MmuEX1022281	chr9	+	65630898	65633604	65633608	65649348	Rbpms2	3	nd
MmuEX1021233	chr17	-	66813400	66814466	66809654	66813375	Ptprm	24	
MmuEX1007010	chr11	-	86721295	86721574	86720388	86721291	Cltc	3	nd
MmuEX1020606	chr1	-	134311336	134311528	134309752	134311327	Ppfia4	8	nd
MmuEX1005359	chr7	+	131563486	131567990	131567994	131568183	Bub3	3	nd
MmuEX1005290	chr16	-	96034750	96035861	96033894	96034746	Brwd1	3	nd
MmuEX7002578	chr4	+	138073399	138091364	138091381	138105313	Eif4g3	16	
MmuEX1027837	chr5	+	146422006	146427623	146427627	146435324	Wasf3	3	nd
MmuEX1016214	chr7	+	13286685	13287710	13287724	13288663	Lig1	13	nd
MmuEX1006158	chr16	-	87493460	87494336	87491452	87493447	Cct8	12	nd
MmuEX6057589	chr13	+	23872628	23874592	23874766	23875488	Slc17a1	22	
MmuEX1022035	chr12	-	55608165	55612633	55604269	55608161	Ralgapa1	3	nd
MmuEX1013956	chr5	-	18349851	18360051	18308826	18349847	Gnai1	3	nd
MmuEX6056816	chr15	-	102239595	102239857	102239483	102239574	Rarg	20	
MmuEX0011266	chr5	+	110840049	110840410	110840432	110841205	Chek2	21	nd
MmuEX1022999	chr15	+	84202841	84203953	84203957	84204008	Samm50	3	nd
MmuEX6007372	chr6	+	129596966	129598189	129598204	129598365	Klrd1	14	
MmuEX0025087	chr14	-	23449212	23451598	23442080	23449199	Kcnma1	12	ot
MmuEX1009934	chr3	-	85768133	85785217	85722551	85768126	Fam160a1	6	nd
MmuEX1006798	chr2	+	154689696	154689880	154689884	154691209	Chmp4b	3	nd
MmuEX1008791	chr9	+	21479038	21489909	21489922	21494503	Dnm2	12	
MmuEX0009427	chr5	+	43726373	43728270	43728292	43729856	Cc2d2a	21	nd
MmuEX0004812	chr3	+	103074118	103075406	103075419	103079028	Ampd1	12	
MmuEX1022678	chr5	+	34348744	34349549	34349560	34349911	Rnf4	10	nd
MmuEX0004822	chr13	+	19100655	19101901	19101911	19102821	Amph	9	
MmuEX1026285	chr4	-	134807755	134809599	134806692	134807750	Tmem57	4	nd
MmuEX1027629	chr17	-	46021485	46024064	46021123	46021481	Vegfa	3	nd
MmuEX6034937	chr8	-	24548835	24550768	24547240	24548819	Ido2	15	
MmuEX6034534	chr8	-	13485696	13493845	13483737	13485670	Gas6	25	nd
MmuEX0008896	chr6	-	23320948	23321705	23314208	23320932	Cadps2	15	lo
MmuEX1022937	chr9	+	102881755	102881847	102881851	102885993	Ryk	3	nd
MmuEX1026636	chr15	-	73055769	73057921	73052308	73055747	Trappc9	21	nd
MmuEX1015703	chr4	-	136568389	136568572	136561161	136568376	Kdm1a	12	nd
MmuEX1028052	chr4	-	19633433	19635253	19631206	19633417	Wwp1	15	nd
MmuEX6054530	chr15	-	76602534	76602790	76602432	76602508	Cpsf1	25	
MmuEX1027719	chr9	+	67853739	67854156	67854183	67858789	Vps13c	26	
MmuEX1021786	chr9	+	76754942	76756090	76756111	76784242	RP24-375O19.4	20	
MmuEX1016183	chr14	+	47373953	47379522	47379545	47380052	Lgals3	22	
MmuEX1010750	chr7	+	127972284	127973752	127973762	127980194	Fus	9	nd
MmuEX1025037	chr19	-	7032164	7032480	7029235	7032148	Stip1	15	nd
MmuEX1016260	chr7	-	25390941	25395500	25388654	25390926	Lipe	14	nd
MmuEX1019749	chr6	-	101165573	101169133	101157013	101165569	Pdzrn3	3	nd
MmuEX1022089	chr2	+	72137315	72141152	72141173	72174422	Rapgef4	20	nd
MmuEX0037450	chr17	-	23843984	23844076	23843872	23843956	Prss41	27	
MmuEX0031564	chr1	-	132593366	132595483	132576418	132593350	Nfasc	15	
MmuEX6049335	chr10	-	77072969	77073739	77072063	77072941	Col18a1	27	nd
MmuEX0005968	chr9	-	43044288	43105178	43042677	43044263	Arhgef12	24	nd
MmuEX0048152	chr9	-	75521379	75529368	75516596	75521366	Tmod3	12	nd
MmuEX1011233	chr9	+	3037898	3038035	3038043	3038191	Gm10715	7	
MmuEX1025843	chr15	-	100506539	100511694	100506258	100506517	Tfcp2	21	
MmuEX0037152	chr12	-	50419877	50425438	50395041	50419852	Prkd1	24	hi
MmuEX1024182	chr9	+	103084942	103085758	103085775	103095743	Slco2a1	16	
MmuEX1022790	chr7	-	118114799	118115108	118110019	118114784	Rps15a	14	nd
MmuEX6071785	chr3	+	87713344	87715984	87716009	87717029	Arhgef11	24	nd
MmuEX1026653	chr10	+	33233927	33243595	33243599	33257032	Trdn	3	
MmuEX1024820	chr1	-	131297200	131298331	131296467	131297186	Srgap2	13	nd
MmuEX0007325	chr13	-	3599857	3599938	3599752	3599836	Fam208b	20	nd
MmuEX1019717	chr5	-	65639559	65644019	65638663	65639549	Pds5a	9	nd
MmuEX0031373	chr8	+	119452191	119454200	119454227	119454358	Necab2	26	nd
MmuEX1010393	chr14	-	45473551	45475572	45472880	45473547	Fermt2	3	nd
MmuEX1024915	chrX	+	8371151	8371360	8371367	8371762	Ssxb9	6	
MmuEX6015577	chr7	-	143704985	143707345	143704703	143704968	Osbpl5	16	
MmuEX0004909	chr10	+	69822394	69823077	69823102	69823224	Ank3	24	
MmuEX6038847	chr8	+	119449002	119450081	119450107	119452126	Necab2	25	nd
MmuEX6032962	chr19	-	42749404	42752336	42747591	42749383	Pyroxd2	20	nd
MmuEX0048913	chr13	+	23788442	23789334	23789358	23789457	Trim38	23	
MmuEX1010919	chrX	-	7963908	7976479	7963242	7963898	Gata1	9	
MmuEX1007279	chr15	-	97999292	98000402	97998887	97999274	Col2a1	17	
MmuEX1022071	chr13	-	43423984	43425029	43422664	43423980	Ranbp9	3	nd
MmuEX1003151	chr2	-	114052776	114053403	114052061	114052761	Actc1	14	
MmuEX1006058	chr8	-	128739324	128745940	128738042	128739297	Ccdc7a	26	
MmuEX6033468	chr19	+	47611624	47612033	47612052	47615195	Slk	18	
MmuEX1025444	chr2	-	10038991	10042426	9952946	10038987	Taf3	3	nd
MmuEX1025121	chr2	+	174077190	174085272	174085283	174090620	Stx16	10	nd
MmuEX1010128	chr8	-	120171746	120171887	120169810	120171739	Fam92b	6	
MmuEX1014061	chr12	+	78350972	78350977	78350985	78351072	Gphn	7	
MmuEX1022993	chr14	+	47089171	47092650	47092656	47096090	Samd4	5	nd
MmuEX6107183	chr2	-	167994978	168025661	167981362	167994953	Fam65c	24	
MmuEX0049447	chr2	-	94403740	94406506	94386182	94403736	Ttc17	3	nd
MmuEX1021205	chr1	-	138069007	138071136	138068435	138068996	Ptprc	10	nd
MmuEX0014639	chrX	+	129821344	129825926	129825948	129902899	Diaph2	21	nd
MmuEX0015308	chr1	-	162075787	162084032	162019993	162075774	Dnm3	12	hi
MmuEX1022875	chr5	+	143979949	143982558	143982562	143983903	Rsph10b	3	nd
MmuEX1004073	chr5	-	66323608	66337465	66313430	66323601	Apbb2	6	hi
MmuEX6049327	chr10	-	77079288	77080678	77078520	77079260	Col18a1	27	nd
MmuEX6044360	chrX	+	53008719	53012276	53012295	53016346	Hprt	18	nd
MmuEX0050602	chr4	+	43182860	43227924	43227948	43230117	Unc13b	23	
MmuEX1018142	chr7	+	16109168	16110599	16110603	16112583	Napa	3	nd
MmuEX1017134	chr3	+	32569685	32570294	32570303	32574233	Mfn1	8	nd
MmuEX1026462	chr5	-	142762053	142762989	142760072	142762046	Tnrc18	6	nd
MmuEX1027447	chr5	+	92152501	92161491	92161504	92187704	Uso1	12	nd
MmuEX1002557	chr19	-	29747282	29753599	29743613	29747277	9930021J03Rik	4	nd
MmuEX1008436	chr4	+	144893710	144900913	144900917	144918650	Dhrs3	3	nd
MmuEX1010338	chr13	-	98754376	98755079	98752346	98754361	Fcho2	14	
MmuEX0033236	chr2	+	76568243	76569019	76569044	76577011	Osbpl6	24	nd
MmuEX1022784	chr2	+	157302512	157303682	157303689	157310200	Rpn2	6	nd
MmuEX7000834	chr2	-	29207220	29207417	29204925	29207200	Ntng2	19	
MmuEX1022361	chr5	+	77275318	77279898	77279915	77280702	Rest	16	hi
MmuEX0050589	chr8	-	71639223	71639699	71635227	71639216	Unc13a	6	hi
MmuEX1009643	chr4	+	117593163	117593416	117593420	117615168	Eri3	3	nd
MmuEX0046483	chr14	-	101471452	101476979	101465765	101471427	Tbc1d4	24	
MmuEX1027752	chr13	+	18794393	18806384	18806388	18810431	Vps41	3	nd
MmuEX1028297	chr7	+	48796047	48796497	48796503	48799828	Zdhhc13	5	nd
MmuEX1028438	chr7	+	19577961	19578256	19578271	19579612	Zfp296	14	
MmuEX6062723	chr16	+	49004003	49006038	49006061	49013796	C330027C09Rik	22	
MmuEX6044826	chrX	+	74143686	74144551	74144569	74150545	Opn1mw	17	
MmuEX6105074	chr2	+	129618571	129621202	129621228	129627945	Sirpa	25	nd
MmuEX6094978	chr4	-	108567641	108568357	108567521	108567613	Prpf38a	27	nd
MmuEX1024739	chr5	+	104436577	104436826	104436830	104437654	Spp1	3	ot
MmuEX1019149	chr2	+	88640653	88641629	88641641	88641790	Olfr1191-ps1	11	
MmuEX7008339	chr18	+	31683009	31715008	31715029	31718497	Sap130	20	
MmuEX7033400	chr1	-	59133830	59141464	59131964	59133814	Mpp4	15	
MmuEX1015981	chr3	-	69096927	69101051	69095616	69096914	Kpna4	12	nd
MmuEX0008891	chr14	-	12485659	12488980	12473516	12485640	Cadps	18	hi
MmuEX1018829	chr17	-	91010084	91087954	90992145	91010069	Nrxn1	14	nd
MmuEX1018846	chr5	+	33821729	33828828	33828832	33843111	Nsd2	3	nd
MmuEX6003334	chr6	+	29451794	29451996	29452021	29452132	Flnc	24	nd
MmuEX1010293	chr2	-	34811755	34812814	34811117	34811748	Fbxw2	6	nd
MmuEX0019713	chr3	+	76593578	76620479	76620507	76628912	Fstl5	27	
MmuEX6057521	chr13	+	21183963	21188040	21188064	21189854	Trim27	23	nd
MmuEX1007783	chr5	-	136563322	136567177	136485852	136563311	Cux1	10	nd
MmuEX1023055	chr9	-	55876746	55883846	55874905	55876740	Scaper	5	nd
MmuEX1026611	chr9	+	111373546	111374734	111374926	111377777	Trank1	21	
MmuEX1005110	chr6	-	145008579	145010049	145007757	145008555	Bcat1	23	
MmuEX1022690	chr5	-	146220764	146221219	146220485	146220737	Rnf6	26	
MmuEX0018991	chr8	-	71714297	71714699	71714035	71714271	Fcho1	25	nd
MmuEX1025667	chr6	-	72646820	72649119	72634233	72646816	Tcf7l1	3	nd
MmuEX0044493	chr2	+	156066198	156066566	156066634	156066804	Spag4	14	lo
MmuEX0051736	chr7	-	30582815	30583183	30582507	30582787	Kmt2b	27	
MmuEX6020800	chr5	+	123503931	123504263	123504298	123508040	Lrrc43	12	
MmuEX0006257	chrX	+	100616984	100617229	100617254	100617424	Arr3	24	
MmuEX1020169	chr9	-	37133283	37137349	37083277	37133278	Pknox2	4	nd
MmuEX1024796	chr11	-	97546287	97551676	97542558	97546278	Srcin1	8	nd
MmuEX1015243	chr6	-	146577315	146577730	146576461	146577300	Ints13	14	
MmuEX1009140	chr7	-	48868159	48871086	48868040	48868154	E2f8	4	nd
MmuEX0002205	chr3	+	105704826	105705747	105705763	105716368	Fam212b	15	nd
MmuEX0036748	chr18	-	42697561	42701469	42688467	42697556	Ppp2r2b	4	nd
MmuEX1022767	chr7	-	45127217	45127495	45127093	45127208	Rpl13a	8	
MmuEX1023898	chrX	+	36796906	36797074	36797090	36797158	Slc25a5	15	
MmuEX6039560	chr14	-	8361497	8364788	8358456	8361475	Oit1	21	
MmuEX1020084	chr4	-	138315156	138315496	138314214	138315152	Pink1	3	nd
MmuEX1003424	chr17	+	13896223	13898566	13898576	13898944	Afdn	9	nd
MmuEX0048704	chr1	+	91507569	91518293	91518315	91519577	Traf3ip1	21	nd
MmuEX1028928	chr11	-	118100193	118101038	118098664	118100177	Dnah17	15	
MmuEX0037945	chr17	-	66810381	66814466	66809654	66810368	Ptprm	12	nd
MmuEX1011046	chr1	+	87442166	87443017	87443043	87443644	Gigyf2	25	
MmuEX6010888	chr7	+	46264228	46281103	46281131	46298130	Otog	27	
MmuEX1001497	chr6	-	41032390	41032941	41031785	41032366	2210010C04Rik	23	
MmuEX1024907	chrX	+	73787307	73788499	73788506	73788837	Ssr4	6	nd
MmuEX0044508	chr11	+	94071687	94079198	94079211	94081339	Spag9	12	hi
MmuEX1010036	chr9	+	74953831	74988292	74988308	75004264	Fam214a	15	nd
MmuEX0000772	chr5	+	114946117	114946609	114946619	114947162	2210016L21Rik	9	nd
MmuEX1025886	chr14	-	118122766	118127494	118121862	118122738	Tgds	27	nd
MmuEX1027051	chr7	+	4119781	4120124	4120136	4122476	Ttyh1	11	nd
MmuEX1016070	chr8	+	13167966	13170455	13170462	13171204	Lamp1	6	nd
MmuEX0046857	chr7	+	112842103	112856052	112856065	112856797	Tead1	12	nd
MmuEX1021068	chr5	+	21786885	21788083	21788097	21795107	Psmc2	13	nd
MmuEX6027170	chr1	-	130657480	130661447	130657315	130657462	C4bp	17	
MmuEX6038005	chr8	+	105614738	105615427	105615452	105616877	Fam65a	24	nd
MmuEX1021935	chr9	-	66882851	66919509	66863484	66882846	Rab8b	4	nd
MmuEX1002166	chrX	+	62283554	62287231	62287236	62289350	4933402E13Rik	4	
MmuEX0032379	chr17	-	90702012	90704065	90700906	90701987	Nrxn1	24	hi
MmuEX0035069	chr1	-	105529202	105546663	105522128	105529189	Pign	12	nd
MmuEX6049107	chr10	-	75940421	75940563	75940018	75940393	Gm867	27	
MmuEX6043980	chrX	+	36874792	36875166	36875193	36881656	Ube2a	26	nd
MmuEX0006704	chr17	-	79850902	79852524	79850279	79850886	Atl2	15	hi
MmuEX1022278	chr8	-	33862791	33862985	33834455	33862786	Rbpms	4	nd
MmuEX1007261	chr11	+	51527895	51539515	51539530	51549692	Col23a1	14	nd
MmuEX6018561	chr5	+	87809098	87818942	87818967	87824138	Csn1s2b	24	
MmuEX0042245	chr7	+	44343739	44344297	44344322	44344505	Shank1	24	ot
MmuEX6077668	chr17	+	36943451	36945173	36945197	36945403	Rnf39	23	nd
MmuEX1021183	chr6	-	124728194	124728336	124727796	124728190	Ptpn6	3	
