event	chrom	strand	upIntStart	upIntEnd	dnIntStart	dnIntEnd	geneName	lengthDiff	label
HsaEX1014620	chr12	+	2795245	2796098	2796121	2797137	FKBP4	22	
HsaEX0056167	chr10	+	75164741	75166797	75166807	75168540	SAMD8	9	nd
HsaEX0030275	chr7	-	26195856	26196584	26193695	26195846	HNRNPA2B1	9	nd
HsaEX1026778	chr12	-	31112363	31112980	31111810	31112351	OVOS2	11	nd
HsaEX0001056	chr19	+	39516022	39518607	39518633	39518739	SELENOV	25	
HsaEX1038134	chr7	+	127991057	128001860	128001867	128074501	SND1	6	nd
HsaEX0012022	chr3	-	50373086	50374736	50370381	50373064	CACNA2D2	21	hi
HsaEX1041792	chr14	+	102897402	102898960	102898964	102903254	TRAF3	3	nd
HsaEX0005599	chr1	-	156957816	156958741	156956565	156957791	ARHGEF11	24	nd
HsaEX7009030	chr16	+	68822226	68826531	68826555	68829653	CDH1	23	
HsaEX1005988	chr10	-	49162872	49166868	49161623	49162862	C10orf128	9	nd
HsaEX1026987	chr1	+	176695860	176697127	176697154	176699099	PAPPA2	26	
HsaEX0022053	chr1	-	20982409	20997600	20981228	20982387	EIF4G3	21	
HsaEX1010834	chr8	-	142879484	142879574	142879188	142879480	CYP11B1	3	
HsaEX6067489	chr12	+	57695844	57695961	57695977	57696274	OS9	15	hi
HsaEX6038598	chr18	+	32190134	32191821	32191841	32192645	MEP1B	19	
HsaEX1036163	chr5	+	147872322	147881296	147881300	147881445	SCGB3A2	3	
HsaEX1004958	chr2	-	175114775	175114795	175114767	175114771	ATF2	3	
HsaEX0006513	chr1	+	161778321	161778669	161778696	161781911	ATF6	26	nd
HsaEX0015570	chr1	+	16049917	16050575	16050601	16050874	CLCNKB	25	
HsaEX1032850	chr1	-	231527793	231528121	231527416	231527765	RP11-295G20.2	27	
HsaEX1038113	chr6	-	83611444	83616968	83610678	83611437	SNAP91	6	nd
HsaEX0010879	chr3	-	10094891	10104197	10087241	10094865	FANCD2OS	25	
HsaEX1040243	chr14	-	91820752	91836370	91813826	91820741	TC2N	10	hi
HsaEX1026553	chr6	-	9908618	9932769	9908605	9908609	OFCC1	8	
HsaEX7103698	chr4	-	99910376	99916948	99908897	99910348	DNAJB14	27	
HsaEX6072703	chr14	+	94114881	94115317	94115327	94115780	IFI27	9	nd
HsaEX1038486	chr10	+	104641948	104822096	104822104	104842791	SORCS3	7	
HsaEX6100471	chr5	+	148203155	148206035	148206059	148213909	SPINK6	23	nd
HsaEX0024875	chr11	+	13714681	13714975	13714984	13721729	FAR1	8	nd
HsaEX6077753	chr20	-	33672423	33674175	33670793	33672397	NECAB3	25	nd
HsaEX0025489	chr1	+	161722704	161722988	161723010	161723366	FCRLB	21	
HsaEX1018875	chr5	+	62373838	62374415	62374419	62377660	KIF2A	3	nd
HsaEX1022493	chr2	+	149130954	149159220	149159232	149160763	LYPD6B	11	nd
HsaEX1011049	chr14	+	72943097	72944181	72944194	72945883	DCAF4	12	nd
HsaEX6101491	chr5	-	178268757	178270336	178267334	178268729	COL23A1	27	nd
HsaEX0006689	chr2	-	38296701	38298143	38296114	38296685	ATL2	15	hi
HsaEX1009356	chr6	-	56164823	56166905	56164507	56164813	COL21A1	9	
HsaEX1001230	chr11	+	77821242	77822578	77822606	77842478	AAMDC	27	
HsaEX0055494	chr19	+	17859975	17861292	17861308	17861424	RPL18A	15	lo
HsaEX6047539	chr6	+	46793468	46793551	46793577	46793665	MEP1A	25	
HsaEX1045588	chr20	-	49272695	49275778	49271751	49272687	ZNFX1	7	nd
HsaEX7006607	chr10	-	53818014	53820164	53816278	53817994	PCDH15	19	
HsaEX0062322	chr12	-	56350433	56350828	56350191	56350411	STAT2	21	nd
HsaEX0043867	chr14	+	78968347	78972882	78972910	78988021	NRXN3	27	
HsaEX6040575	chr13	+	75838197	75840084	75840111	75840390	LMO7	26	nd
HsaEX0045196	chr22	-	42880623	42882183	42879170	42880616	PACSIN2	6	hi
HsaEX1012694	chr2	+	206162105	206162329	206162333	206162488	EEF1B2	3	
HsaEX1043136	chr4	+	75757574	75767517	75767530	75770438	USO1	12	nd
HsaEX1036866	chr22	+	50695049	50695927	50695933	50697243	SHANK3	5	
HsaEX1011407	chr8	+	120003112	120004285	120004307	120006804	DEPTOR	21	
HsaEX1005083	chr3	+	141916575	141920065	141920069	141921976	ATP1B3	3	nd
HsaEX0066660	chr6	+	125248384	125258646	125258656	125262833	TPD52L1	9	nd
HsaEX0014560	chr3	-	48650290	48650479	48649216	48650274	CELSR3	15	hi
HsaEX7002604	chr4	+	56436329	56446356	56446378	56446694	PAICS	21	ot
HsaEX0033219	chr1	+	23059168	23066059	23066072	23068538	KDM1A	12	hi
HsaEX6061519	chr9	-	74747915	74750663	74744146	74747888	TRPM6	26	
HsaEX0024130	chr11	-	73420902	73430689	73420000	73420889	FAM168A	12	nd
HsaEX1016292	chr1	-	109737447	109737459	109737416	109737440	GSTM3	6	
HsaEX0049622	chr17	+	39629231	39629539	39629563	39629971	PPP1R1B	23	nd
HsaEX6100237	chr5	+	140639852	140640777	140641039	140641664	TMCO6	21	
HsaEX1009724	chr12	+	69258146	69258261	69258286	69258589	CPSF6	24	
HsaEX1027050	chr6	-	162257986	162262524	162201253	162257982	PARK2	3	nd
HsaEX1032736	chr8	+	129416028	129416202	129416230	129418747	RP11-26E5.1	27	
HsaEX0061770	chrX	-	38177703	38178284	38174352	38177696	SRPX	6	nd
HsaEX1023261	chr17	-	62058722	62063066	62052706	62058718	MED13	3	nd
HsaEX0063688	chr20	-	13479151	13483226	13435155	13479127	TASP1	23	nd
HsaEX1041587	chr11	-	1285759	1295644	1277254	1285751	TOLLIP	7	nd
HsaEX6096832	chr19	+	55488615	55489005	55489033	55489353	SSC5D	27	
HsaEX0014610	chr5	-	65542560	65542801	65541437	65542553	CENPK	6	nd
HsaEX1006515	chr6	-	32316403	32322485	32302630	32316393	C6orf10	9	
HsaEX1040601	chr3	+	100744932	100747301	100747309	100748148	TFG	7	nd
HsaEX0048632	chr18	+	59900236	59900427	59900446	59902646	PMAIP1	18	
HsaEX1036441	chr7	-	83974263	83977131	83963348	83974257	SEMA3A	5	nd
HsaEX1002770	chr1	-	154600562	154601040	154598586	154600555	ADAR	6	nd
HsaEX1011352	chr7	-	140521225	140521854	140519719	140521216	DENND2A	8	nd
HsaEX0037074	chr16	+	20900536	20915913	20915929	20920121	LYRM1	15	nd
HsaEX0025596	chr6	+	37022371	37024772	37024794	37025791	FGD2	21	nd
HsaEX6037816	chr1	+	247858910	247867844	247867868	247867962	TRIM58	23	nd
HsaEX0016461	chr4	-	108852926	108859655	108852281	108852901	COL25A1	24	lo
HsaEX1044491	chrX	-	65024887	65034628	64921989	65024883	ZC4H2	3	nd
HsaEX1004130	chr3	+	184177068	184178217	184178224	184178856	AP2M1	6	nd
HsaEX6004737	chr11	+	113323452	113323993	113324016	113324604	TTC12	22	nd
HsaEX1013580	chr14	+	69237932	69240883	69240899	69241908	EXD2	15	
HsaEX1008212	chr4	-	103139952	103139962	103139942	103139942	CENPE	9	
HsaEX1033996	chr16	+	70325689	70354333	70354338	70366084	RP11-529K1.3	4	nd
HsaEX6032389	chr1	+	100719925	100720475	100720752	100723019	VCAM1	11	nd
HsaEX1006130	chr16	+	19573242	19575097	19575123	19579051	C16orf62	25	nd
HsaEX1028713	chr9	-	137550192	137550283	137547660	137550167	PNPLA7	24	
HsaEX1024128	chr11	-	30566489	30580245	30536176	30566465	MPPED2	23	ot
HsaEX1013206	chr6	-	130854219	130858130	130840599	130854214	EPB41L2	4	nd
HsaEX1012195	chr1	-	62632097	62633497	62631406	62632093	DOCK7	3	nd
HsaEX1028830	chr13	+	27648454	27649665	27649669	27665685	POLR1D	3	nd
HsaEX0037157	chr1	+	39435762	39436481	39436491	39437776	MACF1	9	lo
HsaEX0018676	chr11	-	6625210	6625596	6624869	6625197	DCHS1	12	
HsaEX6019392	chr2	-	237359389	237360087	237359251	237359361	COL6A3	27	
HsaEX0054047	chr17	+	80377797	80379417	80379444	80379619	RNF213	26	
HsaEX0059526	chr17	-	81250094	81251492	81247059	81250069	SLC38A10	24	hi
HsaEX1030682	chr3	+	141558963	141559337	141559351	141559893	RASA2	13	
HsaEX1015546	chr12	-	109952555	109961277	109951317	109952539	GIT2	15	nd
HsaEX0066242	chr3	-	171107207	171108064	171101634	171107182	TNIK	24	hi
HsaEX6014142	chr2	-	84448948	84449648	84443401	84448924	SUCLG1	23	nd
HsaEX1030125	chr19	-	5219308	5265007	5218535	5219298	PTPRS	9	nd
HsaEX6094939	chr19	-	38736564	38737155	38736319	38736551	CAPN12	12	
HsaEX1044314	chr8	+	63169412	63170742	63170755	63172652	YTHDF3	12	nd
HsaEX1010365	chr5	-	36638791	36649314	36636379	36638787	CTD-2282P23.2	3	
HsaEX1044167	chr3	-	14173264	14178483	14173063	14173260	XPC	3	nd
HsaEX1024252	chr17	+	38320768	38321961	38321968	38322125	MRPL45	6	nd
HsaEX1016214	chr7	-	127108288	127111040	127106713	127108262	GRM8	25	
HsaEX0029321	chr6	-	135026864	135027066	135002843	135026853	HBS1L	10	nd
HsaEX6068057	chr12	+	80635074	80648896	80648924	80649587	PTPRQ	27	
HsaEX1016662	chr2	-	196265945	196271192	196257907	196265941	HECW2	3	nd
HsaEX1035512	chr12	+	112828390	112841969	112841974	112847695	RPH3A	4	nd
HsaEX1018117	chr21	+	33735205	33735305	33735309	33750142	ITSN1	3	nd
HsaEX0050333	chr2	+	95276348	95276632	95276658	95276971	PROM2	25	
HsaEX6095993	chr19	-	48744196	48744452	48743526	48744174	IZUMO1	21	
HsaEX6043377	chr16	+	31180228	31182397	31182423	31182512	FUS	25	nd
HsaEX1040744	chr15	-	71172158	71183105	71147791	71172151	THSD4-AS1	6	
HsaEX1022906	chr17	+	19379133	19379592	19379606	19379781	MAPK7	13	nd
HsaEX6019240	chr2	+	233342327	233346402	233346413	233346806	SAG	10	
HsaEX6066316	chr12	-	49054540	49054899	49054417	49054527	KMT2D	12	
HsaEX6067919	chr12	+	75422990	75430714	75430742	75430823	GLIPR1L2	27	nd
HsaEX1007413	chr6	+	138779986	138782279	138782283	138785226	CCDC28A	3	nd
HsaEX1046378	chr20	+	58652088	58659622	58659635	58667489	STX16-NPEPL1	12	
HsaEX7006896	chr12	+	4568049	4573329	4573357	4588936	DYRK4	27	
HsaEX1042898	chr2	+	233682793	233689898	233689905	233690519	UGT1A7	6	
HsaEX0055758	chr21	+	43800615	43800861	43800882	43802273	RRP1	20	nd
HsaEX0016312	chr10	+	69935392	69936755	69936783	69937634	COL13A1	27	nd
HsaEX1042335	chr4	-	146798452	146803456	146707549	146798446	TTC29	5	
HsaEX1018520	chr6	+	18155414	18200732	18200736	18215006	KDM1B	3	nd
HsaEX0019662	chr17	+	43520268	43520750	43520880	43521368	DHX8	21	nd
HsaEX0016244	chr1	-	102979613	102984137	102979436	102979596	COL11A1	16	hi
HsaEX1004909	chr18	+	33607677	33609050	33609054	33626872	ASXL3	3	nd
HsaEX0069337	chr9	+	35313990	35364544	35364568	35366946	UNC13B	23	ot
HsaEX1030512	chr17	+	17797743	17809166	17809170	17810754	RAI1	3	nd
HsaEX1003066	chr2	+	64569680	64571287	64571298	64572945	AFTPH	10	nd
HsaEX1002622	chr1	+	155054227	155056456	155056460	155057187	ADAM15	3	
HsaEX6059852	chr3	+	184189145	184189254	184189278	184189387	ABCF3	23	nd
HsaEX1016450	chr11	-	1995892	1996078	1995795	1995875	H19	16	
HsaEX1043609	chr17	-	697592	699330	697485	697576	VPS53	15	nd
HsaEX1015314	chr7	+	55984879	55988024	55988031	55991827	GBAS	6	nd
HsaEX0026211	chr8	-	144475493	144475582	144475262	144475483	FOXH1	9	
HsaEX0068700	chr5	+	134374464	134376668	134376695	134380718	UBE2B	26	lo
HsaEX1006339	chr21	-	41894985	41899052	41889345	41894980	C2CD2	4	nd
HsaEX1034372	chr11	-	114269490	114356521	114210953	114269483	RP11-64D24.2	6	
HsaEX1016783	chr1	+	70366538	70367415	70367420	70367616	HHLA3	4	nd
HsaEX1037810	chr10	+	100924973	100925462	100925482	100925948	SLF2	19	
HsaEX1012050	chr1	+	65248304	65271635	65271640	65364634	DNAJC6	4	nd
HsaEX0042301	chr5	+	61073215	61111761	61111766	61152703	NDUFAF2	4	ot
HsaEX1013294	chr19	-	16399319	16402320	16395468	16399315	EPS15L1	3	nd
HsaEX1025204	chr1	-	145393735	145393860	145393247	145393721	NBPF20	13	
HsaEX0026175	chr5	-	131705302	131706410	131704267	131705275	FNIP1	26	
HsaEX1030231	chr8	-	51609223	51654688	51592699	51609197	PXDNL	25	
HsaEX1022248	chr17	-	50386835	50388059	50385292	50386831	LRRC59	3	nd
HsaEX1043601	chr7	+	93257465	93257949	93257953	93258158	VPS50	3	nd
HsaEX0057141	chr5	-	9280808	9318371	9237891	9280788	SEMA5A	19	
HsaEX1015558	chrX	+	30696684	30697731	30697750	30707555	GK	18	nd
HsaEX1031405	chr15	+	59004175	59006069	59006097	59030803	RNF111	27	
HsaEX1036423	chr3	+	150603500	150608699	150608703	150622384	SELENOT	3	nd
HsaEX0024615	chr1	+	77779737	77783237	77783352	77801330	MIGA1	25	nd
HsaEX1009715	chr8	-	144405834	144409014	144401674	144405829	CPSF1	4	nd
HsaEX1044509	chr4	+	25315401	25319714	25319742	25333182	ZCCHC4	27	
HsaEX0012135	chr7	-	122480861	122490080	122474518	122480851	CADPS2	9	hi
HsaEX1017433	chr3	-	108213343	108213930	108206697	108213339	IFT57	3	nd
HsaEX0011422	chr7	-	2543005	2543203	2542212	2542978	BRAT1	26	nd
HsaEX0064645	chr6	-	41690918	41691000	41689812	41690662	TFEB	18	nd
HsaEX1045216	chr19	-	47537020	47539704	47532973	47537009	ZNF541	10	
HsaEX1041512	chr1	-	201374983	201377622	201373269	201374979	TNNT2	3	
HsaEX1004719	chrX	+	102599860	102601149	102601162	102601463	ARMCX5	12	nd
HsaEX1008543	chr2	+	201145433	201147140	201147146	201149002	CFLAR	5	nd
HsaEX0016348	chr1	-	31694171	31695185	31693155	31694143	COL16A1	27	nd
HsaEX1015100	chr5	+	161692201	161693214	161693242	161701497	GABRA6	27	
HsaEX0016640	chr3	+	130643024	130644990	130645003	130649068	COL6A6	12	
HsaEX0060011	chr2	-	40174721	40174824	40170350	40174705	SLC8A1	15	nd
HsaEX1008115	chr19	+	41715250	41716738	41716742	41717454	CEACAM5	3	
HsaEX0040954	chr16	-	15784719	15786629	15782478	15784697	MYH11	21	nd
HsaEX0055698	chr16	-	787180	787353	786929	787076	RPUSD1	27	ot
HsaEX1023057	chr16	+	29806181	29806869	29806894	29806977	MAZ	24	
HsaEX1002813	chr4	+	2844025	2867325	2867331	2875895	ADD1	5	nd
HsaEX0013936	chrX	-	150771823	150776173	150770370	150771804	CD99L2	18	hi
HsaEX0036662	chr16	+	84159797	84162189	84162216	84165782	DNAAF1	26	hi
HsaEX1028797	chr12	-	132648468	132648928	132643978	132648458	POLE	9	nd
HsaEX1003889	chr12	-	98781363	98798933	98781204	98781354	ANKS1B	8	nd
HsaEX1010876	chr6	-	46626858	46630962	46625509	46626848	CYP39A1	9	nd
HsaEX1031310	chr6	+	72313673	72320107	72320117	72333626	RIMS1	9	nd
HsaEX1036145	chr13	+	77642809	77643502	77643511	77644257	SCEL	8	
HsaEX1022173	chr12	-	12210434	12212259	12203401	12210417	LRP6	16	
HsaEX1023472	chr15	-	88912450	88913246	88912177	88912427	MFGE8	22	
HsaEX0022845	chr1	-	220018147	220018448	220011057	220018125	EPRS	21	hi
HsaEX6046823	chr6	-	35479317	35480311	35478572	35479304	TEAD3	12	
HsaEX6036461	chr1	+	207337410	207339396	207339418	207359545	CD55	21	nd
HsaEX0045471	chr10	+	87715844	87721755	87721771	87725287	PAPSS2	15	lo
HsaEX0037606	chr10	+	30450520	30451637	30451655	30458083	MAP3K8	17	
HsaEX1003329	chr7	+	138065316	138076448	138076465	138088600	AKR1D1	16	
HsaEX0073774	chr9	-	92862166	92875014	92856319	92862139	ZNF484	26	lo
HsaEX1022105	chr7	-	100582560	100584982	100582460	100582551	LRCH4	8	nd
HsaEX7010667	chr19	+	53425452	53426017	53426043	53427086	ZNF765	25	
HsaEX1039321	chr7	+	23727316	23728604	23728619	23729090	STK31	14	hi
HsaEX7102852	chr2	+	169493010	169504302	169504327	169504480	BBS5	24	nd
HsaEX7003959	chr6	-	152481173	152483084	152472414	152481155	SYNE1	17	
HsaEX1019021	chr4	+	165207903	165210347	165210352	165219933	KLHL2	4	nd
HsaEX0019127	chr19	-	6479991	6481678	6479903	6479986	DENND1C	4	
HsaEX1036379	chr10	+	12162290	12163839	12163848	12164267	SEC61A2	8	
HsaEX1013635	chr10	+	92848635	92886605	92886610	92893348	EXOC6	4	nd
HsaEX1024822	chr2	+	191245627	191257705	191257709	191276886	MYO1B	3	nd
HsaEX1029494	chr8	-	47917760	47918276	47915419	47917746	PRKDC	13	nd
HsaEX7010219	chr20	+	58889354	58889525	58889550	58891715	GNAS	24	
HsaEX0034513	chr12	-	39315241	39315931	39311554	39315228	KIF21A	12	
HsaEX1043321	chr12	+	101312277	101312407	101312414	101317477	UTP20	6	nd
HsaEX0061640	chr20	+	37386175	37386459	37386478	37393894	SRC	18	hi
HsaEX6055895	chr3	-	48717890	48718647	48717488	48717869	IP6K2	20	
HsaEX1022988	chr19	+	45278043	45278161	45278173	45278515	MARK4	11	nd
HsaEX0026020	chr1	+	240178069	240180168	240180181	240188206	FMN2	12	hi
HsaEX1029270	chr19	-	46488323	46525662	46481441	46488316	PPP5D1	6	nd
HsaEX1042038	chr14	-	91971010	91972716	91969894	91970996	TRIP11	13	
HsaEX1026586	chr1	-	58530839	58533952	58530730	58530832	OMA1	6	nd
HsaEX0036425	chr2	-	169240520	169240987	169239776	169240504	LRP2	15	
HsaEX1017218	chr12	+	103946969	103947373	103947401	103947632	HSP90B1	27	
HsaEX1014547	chr8	-	17875063	17881998	17874522	17875054	FGL1	8	
HsaEX1044505	chr4	+	25315401	25321016	25321020	25333182	ZCCHC4	3	nd
HsaEX1030126	chr19	-	5219075	5265007	5218535	5219063	PTPRS	11	nd
HsaEX1029423	chr1	+	84175057	84179168	84179174	84179176	PRKACB	5	nd
HsaEX6054820	chr3	-	27428287	27433915	27424153	27428267	SLC4A7	19	
HsaEX1027092	chr3	-	122555640	122558433	122550601	122555624	PARP9	9	
HsaEX1011665	chr1	+	11534541	11534869	11534874	11535010	DISP3	4	nd
HsaEX6094443	chr19	+	35120861	35121221	35121246	35123440	FXYD3	24	nd
HsaEX6094534	chr19	+	35613793	35614034	35614060	35615041	HAUS5	25	nd
HsaEX1011147	chr12	-	57543881	57546027	57535846	57543874	DCTN2	6	nd
HsaEX0036876	chr6	+	31587734	31587943	31587967	31588517	LST1	23	nd
HsaEX0004907	chrX	-	15828201	15845378	15827373	15828191	AP1S2	9	hi
HsaEX6079685	chr8	-	18073277	18075540	18071391	18073255	ASAH1	21	nd
HsaEX0028954	chr12	+	123659476	123659575	123659585	123659794	GTF2H3	9	
HsaEX1043612	chr17	-	518460	519005	517376	518440	VPS53	19	
HsaEX0051667	chr2	+	135164697	135167692	135167714	135168544	RAB3GAP1	21	hi
HsaEX6024832	chr17	+	75740852	75740981	75741006	75742340	ITGB4	24	nd
HsaEX1011596	chr20	-	62905602	62905886	62896997	62905595	DIDO1	6	nd
HsaEX1038338	chr15	+	24968083	24974448	24974457	24975357	SNURF	8	nd
HsaEX0020899	chr7	-	35183526	35185719	35179156	35183500	DPY19L2P1	25	
HsaEX0068865	chr11	+	118359675	118364677	118364704	118365039	UBE4A	26	nd
HsaEX0051256	chr11	+	112228674	112230207	112230231	112230625	PTS	23	ot
HsaEX1016896	chr6	-	32660883	32661346	32660475	32660858	HLA-DQB1	24	ot
HsaEX1027051	chr6	-	162270299	162270712	162262766	162270292	PARK2	6	nd
HsaEX1032899	chr16	-	81080167	81084462	81058065	81080156	RP11-303E16.8	10	nd
HsaEX1008755	chr12	+	101723848	101725455	101725465	101726293	CHPT1	9	
HsaEX1038420	chr1	+	98662817	98677300	98677316	98684884	SNX7	15	nd
HsaEX6084707	chr4	+	70521677	70529183	70529211	70531038	AMTN	27	
HsaEX1030957	chr9	+	4834266	4836387	4836391	4841231	RCL1	3	nd
HsaEX1027263	chr4	+	30920370	30989537	30989565	31142472	PCDH7	27	ot
HsaEX1009777	chr7	+	28718880	28720397	28720424	28724221	CREB5	26	
HsaEX1009131	chrX	+	21440782	21462126	21462130	21470765	CNKSR2	3	nd
HsaEX1003268	chr15	+	85664756	85667762	85667776	85669721	AKAP13	13	
HsaEX0067176	chr11	-	8645888	8646446	8643127	8645740	TRIM66	10	nd
HsaEX1019602	chr13	-	39603034	39603033	39601391	39602882	LHFP	22	
HsaEX1011996	chr10	-	21871310	21882281	21806100	21871306	DNAJC1	3	nd
HsaEX6093884	chr19	+	17776162	17776246	17776272	17776634	FCHO1	25	nd
HsaEX1045906	chr5	-	96781720	96783050	96781199	96781693	ERAP1	26	
HsaEX1015600	chr2	+	120984744	120985189	120985206	120986277	GLI2	16	
HsaEX6019242	chr2	+	233338754	233340454	233340479	233342270	SAG	24	nd
HsaEX1024982	chr4	+	40113509	40117297	40117309	40117868	N4BP2	11	nd
HsaEX1006126	chr16	+	19581654	19587392	19587399	19601668	C16orf62	6	nd
HsaEX1026337	chr5	-	163459076	163459861	163457611	163459072	NUDCD2	3	nd
HsaEX6081451	chr8	+	90824826	90872127	90872154	90881032	NECAB1	26	nd
HsaEX1019382	chr11	-	72100304	72103182	72099257	72100300	LAMTOR1	3	nd
HsaEX1040114	chr8	+	123126688	123128009	123128013	123128280	TBC1D31	3	nd
HsaEX1024606	chr11	+	1098338	1098355	1098371	1098374	MUC2	15	
HsaEX0067080	chr6	-	28911719	28920011	28909089	28911695	TRIM27	23	nd
HsaEX0033052	chr10	-	77025458	77027822	77019100	77025445	KCNMA1	12	
HsaEX1029087	chr2	-	27386837	27387088	27386280	27386824	PPM1G	12	nd
HsaEX6086986	chr4	-	175960760	175961236	175955233	175960743	GPM6A	16	
HsaEX1020118	chr14	-	38941374	38948177	38839205	38941353	LINC00639	20	ot
HsaEX1035586	chr12	+	56116660	56116774	56116800	56117188	RPL41	25	
HsaEX1013270	chr1	+	22893047	22895015	22895040	22895471	EPHB2	24	
HsaEX0043857	chr2	-	50621250	50623313	50620184	50621225	NRXN1	24	hi
HsaEX0019353	chr22	-	19138318	19139158	19137433	19138302	DGCR14	15	
HsaEX1027844	chr12	-	6966299	6966423	6965713	6966295	PHB2	3	nd
HsaEX1046304	chr19	+	47778815	47780724	47780732	47780863	SELENOW	7	nd
HsaEX1038416	chr20	-	17944145	17947485	17943196	17944121	SNX5	23	
HsaEX1045263	chr19	-	37744083	37770004	37740195	37744073	ZNF573	9	ot
HsaEX1008849	chr19	-	45321061	45322820	45319732	45321056	CKM	4	
HsaEX0012060	chr10	+	18514370	18514510	18514531	18514979	CACNB2	20	nd
HsaEX1006775	chr12	-	1884025	1884242	1883001	1884020	CACNA2D4	4	nd
HsaEX1016517	chrX	-	153456180	153456264	153455767	153456176	HAUS7	3	nd
HsaEX1028329	chr11	-	63599935	63608453	63590369	63599931	PLA2G16	3	nd
HsaEX1036678	chr22	-	30338589	30338788	30337898	30338584	SF3A1	4	nd
HsaEX1041714	chr9	-	35685280	35685433	35685140	35685268	TPM2	11	
HsaEX1013086	chr19	+	48327624	48329290	48329294	48329351	EMP3	3	nd
HsaEX6015079	chr2	+	111995132	111995465	111995478	111996151	MERTK	12	
HsaEX1018921	chr19	+	54829466	54829718	54829722	54829927	KIR3DL1	3	
HsaEX6000526	chr11	-	4386991	4388299	4386258	4386967	TRIM21	23	nd
HsaEX0070715	chr12	-	118071068	118071358	118068598	118071051	VSIG10	16	
HsaEX1022737	chr4	-	102690458	102690595	102689685	102690440	MANBA	17	
HsaEX1015014	chrX	+	155026681	155027066	155027072	155033402	FUNDC2	5	nd
HsaEX1025596	chr9	-	14250542	14307213	14179781	14250538	NFIB	3	nd
HsaEX7009959	chr20	+	349833	355325	355350	359258	NRSN2	24	
HsaEX6029095	chr1	-	21680835	21687190	21679440	21680807	USP48	27	nd
HsaEX6014289	chr2	+	85685222	85694752	85694997	85695319	GNLY	8	
HsaEX6030263	chr1	-	40312480	40315589	40312113	40312455	COL9A2	24	nd
HsaEX0036035	chr16	-	934255	954356	911080	934243	LMF1	11	nd
HsaEX0031344	chr22	+	17085230	17097061	17097087	17097796	IL17RA	25	nd
HsaEX1017043	chr19	+	8455575	8458624	8458629	8462528	HNRNPM	4	nd
HsaEX0015818	chr17	+	59685809	59687000	59687022	59690635	CLTC	21	ot
HsaEX1016601	chr15	-	50257702	50258403	50257548	50257682	HDC	19	
HsaEX0051183	chr18	+	8247920	8248149	8248177	8253226	PTPRM	27	
HsaEX1027249	chr10	-	53825142	53827392	53823359	53825135	PCDH15	6	ot
HsaEX1037930	chr3	-	47649980	47661293	47638781	47649976	SMARCC1	3	nd
HsaEX1009629	chr17	+	30446021	30447561	30447565	30451710	CPD	3	nd
HsaEX1008382	chr17	+	64510281	64514116	64514130	64514228	CEP95	13	nd
HsaEX0016976	chr5	+	173932501	173943025	173943050	173944966	CPEB4	24	hi
HsaEX0041990	chr1	-	183564031	183565703	183563586	183564004	NCF2	26	
HsaEX0012134	chr7	-	122414077	122416060	122407697	122414067	CADPS2	9	hi
HsaEX1005703	chr2	+	32594061	32594766	32594770	32595033	BIRC6	3	nd
HsaEX1000301	chr9	-	5600830	5628789	5577512	5600809		20	lo
HsaEX1025866	chr4	-	55626777	55630401	55616386	55626755	NMU	21	
HsaEX6062764	chr9	-	120528905	120529977	120528798	120528892	CDK5RAP2	12	nd
HsaEX6094495	chr19	-	35498898	35499957	35498764	35498873	DMKN	24	nd
HsaEX1024930	chr8	+	2098984	2100652	2100659	2100875	MYOM2	6	nd
HsaEX6096537	chr19	-	52728945	52735000	52728832	52728923	ZNF611	21	ot
HsaEX1030808	chr22	-	35840213	35874393	35810005	35840191	RBFOX2	21	
